CustomerID,CustomerName,CustomerType,Industry,Country,Region,City,StateProvince,PostalCode,SignupDate,CustomerSegment
C01026,Thomas Hernandez,B2C,Consumer,United States,North America,Newark,TX,68984,2025-02-17,Consumer
C01027,Linda Harris,B2C,Consumer,Saudi Arabia,Middle East & Africa,Riyadh,,53839,2025-05-10,Consumer
C01028,Arjun Zhang,B2C,Consumer,Spain,Europe,Barcelona,,42834,2025-01-27,Consumer
C01029,Cascade Systems,B2B,Pharmaceuticals,Singapore,Asia Pacific,Singapore,,54287,2023-02-19,Mid-Market
C01030,Global Mart,B2B,Education,United Kingdom,Europe,Birmingham,,79918,2025-07-09,Mid-Market
C01031,Diego Moore,B2C,Consumer,United Kingdom,Europe,Birmingham,,44607,2024-08-25,Consumer
C01032,Oliver Oliveira,B2C,Consumer,Singapore,Asia Pacific,Singapore,,62978,2023-01-12,Consumer
C01033,Granite Import Export,B2B,Manufacturing,France,Europe,Paris,,66613,2024-12-09,Mid-Market
C01034,Zenith Retail Group,B2B,Manufacturing,Colombia,Latin America,Bogota,,21304,2025-07-25,Mid-Market
C01035,Bluewave Distribution,B2B,Technology,Germany,Europe,Frankfurt,,77733,2024-05-07,Small Business
C01036,Thomas Kobayashi,B2C,Consumer,India,Asia Pacific,Chennai,,37964,2025-12-20,Consumer
C01037,Granite Partners,B2B,Pharmaceuticals,Germany,Europe,Frankfurt,,25568,2023-08-21,Small Business
C01038,Pinnacle Logistics,B2B,Manufacturing,United Kingdom,Europe,London,,11074,2023-10-17,Small Business
C01039,Summit Industries,B2B,Automotive,Spain,Europe,Madrid,,27914,2025-05-13,Small Business
C01040,Jessica Santos,B2C,Consumer,Canada,North America,Montreal,,33396,2025-04-15,Small Business
C01041,Beacon Holdings,B2B,Government,United States,North America,Newark,TX,93642,2023-10-13,Small Business
C01042,Zenith Solutions,B2B,Technology,Singapore,Asia Pacific,Singapore,,75285,2024-01-03,Mid-Market
C01043,Vantage Enterprises,B2B,Consumer Goods,Vietnam,Asia Pacific,Hanoi,,80055,2025-10-31,Mid-Market
C01044,Bluewave Mart,B2B,Agriculture,Singapore,Asia Pacific,Singapore,,27018,2024-12-13,Small Business
C01045,Apex Industries,B2B,Education,Mexico,North America,Guadalajara,,79280,2024-04-24,Enterprise
C01046,Union Holdings,B2B,Telecommunications,United States,North America,Dallas,NY,93056,2024-01-06,Mid-Market
C01047,Kwame Garcia,B2C,Consumer,Mexico,North America,Monterrey,,56849,2023-08-30,Consumer
C01048,Cascade Depot,B2B,Construction,Australia,Asia Pacific,Melbourne,,33608,2025-08-13,Enterprise
C01049,Granite Ventures,B2B,Healthcare,Argentina,Latin America,Buenos Aires,,46438,2023-09-12,Mid-Market
C01050,Mohammed Tran,B2C,Consumer,Mexico,North America,Guadalajara,,73235,2023-08-10,Consumer
C01051,Metro Partners,B2B,Healthcare,Singapore,Asia Pacific,Singapore,,31599,2023-03-24,Small Business
C01052,Beacon Networks,B2B,Construction,Canada,North America,Montreal,,55860,2025-09-02,Small Business
C01053,Olga Thompson,B2C,Consumer,Canada,North America,Vancouver,,66155,2024-06-28,Consumer
C01054,Patricia Miller,B2C,Consumer,United States,North America,Columbus,WA,91352,2025-07-14,Consumer
C01055,Pioneer Merchants,B2B,Construction,Canada,North America,Montreal,,98280,2023-06-16,Enterprise
C01056,Granite Depot,B2B,Technology,Singapore,Asia Pacific,Singapore,,40153,2025-01-06,Mid-Market
C01057,Zenith Trading Co.,B2B,Consumer Goods,Argentina,Latin America,Buenos Aires,,64641,2025-07-02,Small Business
C01058,Barbara Wang,B2C,Consumer,United States,North America,Chicago,NJ,83076,2025-05-16,Consumer
C01059,Daniel Gonzalez,B2C,Consumer,Poland,Europe,Warsaw,,24096,2023-10-21,Consumer
C01060,Zenith Trading Co.,B2B,Construction,India,Asia Pacific,Mumbai,,93147,2024-11-02,Enterprise
C01061,Vantage Depot,B2B,Agriculture,Egypt,Middle East & Africa,Cairo,,70157,2024-09-19,Mid-Market
C01062,Richard Novak,B2C,Consumer,Vietnam,Asia Pacific,Ho Chi Minh City,,94947,2023-01-31,Consumer
C01063,Frontier Supply Co.,B2B,Retail,Canada,North America,Toronto,,82433,2023-02-27,Mid-Market
C01064,John Santos,B2C,Consumer,Singapore,Asia Pacific,Singapore,,79015,2024-08-10,Consumer
C01065,Meridian Supply Co.,B2B,Retail,Canada,North America,Montreal,,93488,2023-04-02,Small Business
C01066,Olga Cohen,B2C,Consumer,Saudi Arabia,Middle East & Africa,Jeddah,,87543,2023-08-02,Consumer
C01067,William Oliveira,B2C,Consumer,France,Europe,Lyon,,86318,2025-03-06,Consumer
C01068,Oliver Dubois,B2C,Consumer,Japan,Asia Pacific,Osaka,,49368,2023-12-19,Consumer
C01069,Meridian Commerce,B2B,Healthcare,Canada,North America,Toronto,,92343,2024-03-02,Mid-Market
C01070,Ivan Ibrahim,B2C,Consumer,Poland,Europe,Warsaw,,10774,2025-03-27,Consumer
C01071,Prime Holdings,B2B,Consumer Goods,Colombia,Latin America,Bogota,,23289,2023-01-03,Mid-Market
C01072,Pioneer Solutions,B2B,Energy,Japan,Asia Pacific,Osaka,,72256,2024-05-12,Enterprise
C01073,Isabella Tran,B2C,Consumer,Netherlands,Europe,Rotterdam,,12798,2023-12-21,Consumer
C01074,Pioneer Supply Co.,B2B,Agriculture,Egypt,Middle East & Africa,Cairo,,37524,2025-03-26,Small Business
C01075,Crest Logistics,B2B,Energy,Colombia,Latin America,Bogota,,86875,2025-10-25,Small Business
C01076,Fatima Fischer,B2C,Consumer,Mexico,North America,Monterrey,,96378,2024-06-05,Consumer
C01077,Granite Holdings,B2B,Telecommunications,Germany,Europe,Munich,,19857,2024-02-10,Small Business
C01078,Pioneer Ventures,B2B,Technology,France,Europe,Marseille,,28931,2025-01-06,Mid-Market
C01079,Harbor Enterprises,B2B,Retail,Australia,Asia Pacific,Sydney,,91351,2025-02-13,Enterprise
C01080,Meridian Partners,B2B,Government,Mexico,North America,Guadalajara,,47346,2025-05-22,Small Business
C01081,Horizon Systems,B2B,Agriculture,Mexico,North America,Monterrey,,43559,2024-04-14,Mid-Market
C01082,Cascade Solutions,B2B,Education,Colombia,Latin America,Medellin,,47432,2024-01-02,Enterprise
C01083,Vantage Mart,B2B,Construction,Chile,Latin America,Santiago,,27306,2024-11-27,Mid-Market
C01084,Nova Traders,B2B,Food & Beverage,Colombia,Latin America,Bogota,,19748,2023-10-20,Mid-Market
C01085,Horizon Depot,B2B,Hospitality,Saudi Arabia,Middle East & Africa,Riyadh,,17205,2024-09-30,Mid-Market
C01086,Union Mart,B2B,Manufacturing,Singapore,Asia Pacific,Singapore,,69962,2025-02-07,Enterprise
C01087,Oliver Tran,B2C,Consumer,Australia,Asia Pacific,Melbourne,,70987,2025-05-22,Consumer
C01088,Lucas Cohen,B2C,Consumer,Australia,Asia Pacific,Melbourne,,87785,2025-06-23,Consumer
C01089,Redwood Trading Co.,B2B,Food & Beverage,Spain,Europe,Barcelona,,36493,2024-11-27,Small Business
C01090,Sven Park,B2C,Consumer,United Kingdom,Europe,Birmingham,,18417,2023-03-05,Consumer
C01091,Quantum Depot,B2B,Healthcare,United States,North America,Phoenix,NY,60456,2024-01-11,Mid-Market
C01092,Metro Retail Group,B2B,Construction,Australia,Asia Pacific,Melbourne,,87005,2023-01-28,Small Business
C01093,Anchor Supply Co.,B2B,Energy,Mexico,North America,Mexico City,,25495,2023-07-24,Small Business
C01094,Atlas Mart,B2B,Agriculture,Mexico,North America,Monterrey,,65951,2025-08-04,Enterprise
C01095,Linda Novak,B2C,Consumer,Poland,Europe,Warsaw,,34146,2025-10-29,Consumer
C01096,Metro Industries,B2B,Consumer Goods,Spain,Europe,Barcelona,,69014,2024-08-18,Small Business
C01097,Beacon Traders,B2B,Technology,United States,North America,Phoenix,IL,11976,2025-07-13,Small Business
C01098,Pinnacle Supply Co.,B2B,Hospitality,India,Asia Pacific,Delhi,,81329,2024-05-06,Small Business
C01099,Sterling Partners,B2B,Energy,Brazil,Latin America,Sao Paulo,,35227,2023-03-07,Mid-Market
C01100,Granite Networks,B2B,Energy,United States,North America,Chicago,NJ,56245,2024-08-26,Small Business
C01101,David Oliveira,B2C,Consumer,Mexico,North America,Monterrey,,93852,2024-08-14,Consumer
C01102,Harbor Partners,B2B,Retail,United States,North America,Phoenix,CA,42651,2023-06-24,Small Business
C01103,Ava Martinez,B2C,Consumer,Vietnam,Asia Pacific,Ho Chi Minh City,,71296,2024-03-16,Consumer
C01104,Apex Merchants,B2B,Food & Beverage,China,Asia Pacific,Shanghai,,80115,2025-07-31,Mid-Market
C01105,Zenith Retail Group,B2B,Education,Canada,North America,Toronto,,24652,2023-09-10,Small Business
C01106,Apex Supply Co.,B2B,Energy,India,Asia Pacific,Mumbai,,14749,2025-11-26,Mid-Market
C01107,Skyline Depot,B2B,Energy,Mexico,North America,Monterrey,,67784,2024-10-17,Mid-Market
C01108,Mary Muller,B2C,Consumer,Spain,Europe,Madrid,,20024,2025-06-09,Consumer
C01109,Summit Enterprises,B2B,Education,Saudi Arabia,Middle East & Africa,Riyadh,,86091,2023-01-09,Mid-Market
C01110,Yuki Khan,B2C,Consumer,Canada,North America,Vancouver,,40209,2024-08-26,Consumer
C01111,Ananya Wang,B2C,Consumer,Canada,North America,Vancouver,,41501,2025-02-17,Consumer
C01112,Pinnacle Merchants,B2B,Agriculture,Poland,Europe,Gdansk,,31944,2024-04-23,Mid-Market
C01113,Atlas Supply Co.,B2B,Telecommunications,China,Asia Pacific,Shenzhen,,27721,2025-09-11,Mid-Market
C01114,Silverline Merchants,B2B,Consumer Goods,Egypt,Middle East & Africa,Cairo,,28452,2025-05-29,Mid-Market
C01115,Global Holdings,B2B,Government,Saudi Arabia,Middle East & Africa,Jeddah,,62565,2024-05-13,Enterprise
C01116,Meridian Networks,B2B,Education,United States,North America,Newark,GA,63309,2024-02-01,Enterprise
C01117,Granite Retail Group,B2B,Technology,Mexico,North America,Mexico City,,38637,2025-08-13,Mid-Market
C01118,Skyline Commerce,B2B,Government,Singapore,Asia Pacific,Singapore,,78576,2024-04-12,Mid-Market
C01119,Christopher Ramirez,B2C,Consumer,United States,North America,Dallas,WA,13107,2024-12-26,Consumer
C01120,Apex Holdings,B2B,Healthcare,Chile,Latin America,Santiago,,67852,2025-02-10,Small Business
C01121,Pinnacle Ventures,B2B,Technology,Australia,Asia Pacific,Sydney,,17725,2025-01-21,Enterprise
C01122,Harbor Commerce,B2B,Telecommunications,Mexico,North America,Monterrey,,14435,2025-06-17,Mid-Market
C01123,Skyline Import Export,B2B,Construction,Australia,Asia Pacific,Melbourne,,,2024-07-11,Mid-Market
C01124,Summit Wholesale,B2B,Government,Mexico,North America,Mexico City,,26296,2023-10-13,Mid-Market
C01125,Karen Wilson,B2C,Consumer,Germany,Europe,Hamburg,,97214,2023-03-04,Consumer
C01126,Redwood Mart,B2B,Automotive,France,Europe,Lyon,,39008,2023-11-26,Small Business
C01127,Pioneer Industries,B2B,Hospitality,Spain,Europe,Barcelona,,13380,2023-08-16,Enterprise
C01128,Nova Supply Co.,B2B,Hospitality,Australia,Asia Pacific,Melbourne,,93130,2024-01-12,Small Business
C01129,Frontier Traders,B2B,Hospitality,Japan,Asia Pacific,Osaka,,13395,2024-10-16,Small Business
C01130,Bluewave Supply Co.,B2B,Manufacturing,South Africa,Middle East & Africa,Cape Town,,79968,2023-02-08,Small Business
C01131,Anchor Enterprises,B2B,Healthcare,Egypt,Middle East & Africa,Cairo,,79918,2024-11-08,Mid-Market
C01132,Nova Solutions,B2B,Energy,France,Europe,Paris,,,2023-10-09,Enterprise
C01133,Cascade Traders,B2B,Retail,Canada,North America,Vancouver,,54073,2024-09-30,Small Business
C01134,Pioneer Trading Co.,B2B,Automotive,Japan,Asia Pacific,Tokyo,,72912,2023-10-30,Mid-Market
C01135,Frontier Ventures,B2B,Manufacturing,South Africa,Middle East & Africa,Johannesburg,,13191,2024-10-23,Enterprise
C01136,Coastal Solutions,B2B,Manufacturing,Canada,North America,Montreal,,43268,2025-02-23,Enterprise
C01137,Prime Depot,B2B,Retail,United Kingdom,Europe,Manchester,,54366,2023-11-15,Small Business
C01138,Atlas Merchants,B2B,Agriculture,United Kingdom,Europe,Birmingham,,95606,2025-12-21,Mid-Market
C01139,Pioneer Ventures,B2B,Technology,Canada,North America,Toronto,,78686,2025-11-18,Mid-Market
C01140,Beacon Retail Group,B2B,Energy,Singapore,Asia Pacific,Singapore,,10765,2024-03-19,Small Business
C01141,Arjun Wang,B2C,Consumer,Poland,Europe,Warsaw,,72465,2025-02-02,Consumer
C01142,Meridian Systems,B2B,Automotive,India,Asia Pacific,Chennai,,39383,2024-03-29,Small Business
C01143,Apex Wholesale,B2B,Healthcare,India,Asia Pacific,Chennai,,27372,2023-08-27,Mid-Market
C01144,Horizon Traders,B2B,Pharmaceuticals,India,Asia Pacific,Mumbai,,92704,2024-03-12,Mid-Market
C01145,Beacon Depot,B2B,Manufacturing,Spain,Europe,Madrid,,71130,2024-09-01,Small Business
C01146,Meridian Mart,B2B,Healthcare,United States,North America,Columbus,OH,36716,2025-05-24,Small Business
C01147,Elizabeth Thomas,B2C,Consumer,Japan,Asia Pacific,Tokyo,,30799,2023-05-30,Consumer
C01148,Ironclad Networks,B2B,Pharmaceuticals,India,Asia Pacific,Delhi,,59996,2025-08-28,Small Business
C01149,Beacon Wholesale,B2B,Food & Beverage,Poland,Europe,Gdansk,,22208,2023-12-28,Mid-Market
C01150,Pinnacle Trading Co.,B2B,Consumer Goods,Brazil,Latin America,Sao Paulo,,80694,2023-08-21,Small Business
C01151,Ava Ali,B2C,Consumer,United States,North America,Chicago,OH,41127,2025-08-22,Consumer
C01152,Matthew Jackson,B2C,Consumer,Brazil,Latin America,Curitiba,,81321,2024-08-24,Consumer
C01153,Summit Mart,B2B,Energy,Mexico,North America,Guadalajara,,62761,2024-12-02,Small Business
C01154,Diego Patel,B2C,Consumer,Mexico,North America,Monterrey,,69515,2023-07-15,Consumer
C01155,Summit Networks,B2B,Technology,Netherlands,Europe,Amsterdam,,68329,2024-09-13,Enterprise
C01156,Global Enterprises,B2B,Technology,Mexico,North America,Monterrey,,39625,2023-05-31,Enterprise
C01157,Anna Wilson,B2C,Consumer,Mexico,North America,Monterrey,,34656,2024-10-10,Consumer
C01158,Horizon Systems,B2B,Education,Canada,North America,Toronto,,26580,2024-10-24,Mid-Market
C01159,Cascade Distribution,B2B,Education,Germany,Europe,Munich,,46117,2023-08-23,Mid-Market
C01160,Summit Supply Co.,B2B,Manufacturing,Australia,Asia Pacific,Sydney,,46316,2024-05-30,Mid-Market
C01161,Karen Smith,B2C,Consumer,Mexico,North America,Mexico City,,12039,2024-02-29,Consumer
C01162,Harbor Enterprises,B2B,Technology,Vietnam,Asia Pacific,Hanoi,,82150,2024-06-21,Small Business
C01163,Global Solutions,B2B,Healthcare,Australia,Asia Pacific,Sydney,,63865,2023-10-19,Enterprise
C01164,Jennifer Oliveira,B2C,Consumer,Canada,North America,Toronto,,32025,2023-08-27,Consumer
C01165,Beacon Industries,B2B,Consumer Goods,Canada,North America,Toronto,,47743,2023-12-17,Enterprise
C01166,Anchor Industries,B2B,Consumer Goods,Colombia,Latin America,Bogota,,46613,2025-09-26,Mid-Market
C01167,Ironclad Supply Co.,B2B,Hospitality,Vietnam,Asia Pacific,Ho Chi Minh City,,80509,2024-07-02,Small Business
C01168,Apex Merchants,B2B,Construction,France,Europe,Marseille,,77262,2025-09-14,Small Business
C01169,Summit Industries,B2B,Telecommunications,Australia,Asia Pacific,Melbourne,,75109,2024-04-27,Mid-Market
C01170,Coastal Import Export,B2B,Government,Mexico,North America,Guadalajara,,22721,2023-01-17,Mid-Market
C01171,Ingrid Wilson,B2C,Consumer,Netherlands,Europe,Amsterdam,,49353,2024-10-11,Small Business
C01172,Cascade Logistics,B2B,Construction,Australia,Asia Pacific,Sydney,,94952,2025-04-18,Small Business
C01173,Silverline Mart,B2B,Healthcare,United States,North America,Phoenix,TX,55102,2023-01-07,Mid-Market
C01174,Frontier Distribution,B2B,Telecommunications,Vietnam,Asia Pacific,Hanoi,,10219,2024-09-12,Small Business
C01175,Sterling Systems,B2B,Food & Beverage,France,Europe,Paris,,94567,2024-09-02,Mid-Market
C01176,Daniel Fischer,B2C,Consumer,Australia,Asia Pacific,Sydney,,96784,2024-08-08,Consumer
C01177,Prime Solutions,B2B,Manufacturing,Poland,Europe,Gdansk,,92696,2023-07-30,Enterprise
C01178,Ironclad Ventures,B2B,Hospitality,United Kingdom,Europe,Manchester,,97835,2024-12-01,Small Business
C01179,Karen Jones,B2C,Consumer,Mexico,North America,Mexico City,,92278,2023-02-04,Consumer
C01180,Horizon Retail Group,B2B,Automotive,United States,North America,Columbus,TX,85249,2023-05-13,Small Business
C01181,Ravi Rodriguez,B2C,Consumer,Vietnam,Asia Pacific,Hanoi,,69539,2023-09-27,Consumer
C01182,Silverline Import Export,B2B,Education,United States,North America,Columbus,FL,12901,2024-12-20,Small Business
C01183,Vantage Distribution,B2B,Consumer Goods,Mexico,North America,Monterrey,,68556,2023-09-01,Small Business
C01184,Carlos Jackson,B2C,Consumer,Canada,North America,Montreal,,91774,2024-10-28,Consumer
C01185,Pioneer Solutions,B2B,Retail,Mexico,North America,Guadalajara,,42415,2025-06-25,Enterprise
C01186,Crest Logistics,B2B,Agriculture,Japan,Asia Pacific,Osaka,,35996,2023-04-12,Mid-Market
C01187,Sterling Retail Group,B2B,Agriculture,United Kingdom,Europe,Manchester,,73446,2023-05-02,Enterprise
C01188,Cascade Wholesale,B2B,Construction,Saudi Arabia,Middle East & Africa,Riyadh,,99303,2024-05-10,Mid-Market
C01189,Global Merchants,B2B,Food & Beverage,Canada,North America,Toronto,,56993,2025-05-12,Small Business
C01190,Bluewave Mart,B2B,Pharmaceuticals,Australia,Asia Pacific,Sydney,,92502,2024-08-29,Small Business
C01191,Coastal Commerce,B2B,Hospitality,United Kingdom,Europe,Birmingham,,22704,2024-01-29,Mid-Market
C01192,Pioneer Traders,B2B,Government,France,Europe,Lyon,,76717,2023-08-02,Small Business
C01193,Skyline Systems,B2B,Retail,Argentina,Latin America,Buenos Aires,,52003,2025-05-19,Mid-Market
C01194,Vertex Import Export,B2B,Retail,Egypt,Middle East & Africa,Cairo,,33966,2024-08-23,Enterprise
C01195,Crest Traders,B2B,Retail,Brazil,Latin America,Rio de Janeiro,,17502,2024-08-16,Enterprise
C01196,Granite Trading Co.,B2B,Technology,United States,North America,Columbus,NJ,97309,2023-10-23,Mid-Market
C01197,Frontier Ventures,B2B,Telecommunications,Canada,North America,Toronto,,28136,2024-01-09,Small Business
C01198,Redwood Depot,B2B,Retail,China,Asia Pacific,Ningbo,,15796,2024-02-04,Mid-Market
C01199,Ironclad Trading Co.,B2B,Education,Canada,North America,Vancouver,,86609,2025-06-13,Mid-Market
C01200,Marco Lee,B2C,Consumer,China,Asia Pacific,Ningbo,,96262,2024-06-02,Consumer
C01201,Pioneer Commerce,B2B,Retail,France,Europe,Lyon,,20919,2023-04-13,Small Business
C01202,Global Trading Co.,B2B,Food & Beverage,Netherlands,Europe,Rotterdam,,38409,2025-04-02,Small Business
C01203,Layla Wilson,B2C,Consumer,Australia,Asia Pacific,Sydney,,14485,2024-08-20,Consumer
C01204,Prime Supply Co.,B2B,Construction,Japan,Asia Pacific,Tokyo,,72096,2023-05-04,Mid-Market
C01205,Bluewave Retail Group,B2B,Agriculture,Canada,North America,Toronto,,19678,2023-06-27,Mid-Market
C01206,Vantage Import Export,B2B,Retail,United States,North America,Atlanta,IL,29191,2025-01-13,Mid-Market
C01207,Crest Enterprises,B2B,Telecommunications,Vietnam,Asia Pacific,Hanoi,,47497,2023-11-29,Enterprise
C01208,Barbara Hassan,B2C,Consumer,Germany,Europe,Hamburg,,61900,2025-12-29,Consumer
C01209,Prime Commerce,B2B,Manufacturing,Mexico,North America,Mexico City,,98542,2025-03-20,Mid-Market
C01210,Noah Li,B2C,Consumer,Germany,Europe,Munich,,69317,2024-06-06,Consumer
C01211,Quantum Holdings,B2B,Telecommunications,India,Asia Pacific,Bengaluru,,35214,2024-06-17,Enterprise
C01212,Sterling Wholesale,B2B,Healthcare,China,Asia Pacific,Shenzhen,,50224,2025-03-28,Small Business
C01213,Olga Chen,B2C,Consumer,Germany,Europe,Hamburg,,32097,2023-10-06,Consumer
C01214,Silverline Trading Co.,B2B,Automotive,Germany,Europe,Munich,,90366,2023-04-30,Enterprise
C01215,Giulia Ferreira,B2C,Consumer,Mexico,North America,Guadalajara,,16728,2023-06-27,Consumer
C01216,Redwood Depot,B2B,Pharmaceuticals,France,Europe,Paris,,79755,2023-01-16,Small Business
C01217,Quantum Solutions,B2B,Energy,United States,North America,Atlanta,IL,32008,2024-10-16,Small Business
C01218,Vertex Solutions,B2B,Government,France,Europe,Lyon,,60482,2025-11-19,Mid-Market
C01219,Apex Enterprises,B2B,Education,India,Asia Pacific,Chennai,,42802,2025-11-07,Mid-Market
C01220,Global Industries,B2B,Education,United States,North America,Columbus,NY,27509,2025-02-11,Small Business
C01221,Charles White,B2C,Consumer,Canada,North America,Vancouver,,98633,2024-03-18,Consumer
C01222,Margaret Martinez,B2C,Consumer,Mexico,North America,Guadalajara,,52275,2023-08-25,Consumer
C01223,Amara Thomas,B2C,Consumer,Argentina,Latin America,Buenos Aires,,19201,2023-03-12,Consumer
C01224,Harbor Traders,B2B,Pharmaceuticals,Australia,Asia Pacific,Melbourne,,38215,2024-03-18,Enterprise
C01225,Rahul Lewis,B2C,Consumer,Canada,North America,Montreal,,53914,2023-08-02,Consumer
C01226,Vantage Depot,B2B,Automotive,Chile,Latin America,Santiago,,46471,2025-10-23,Enterprise
C01227,Pioneer Enterprises,B2B,Food & Beverage,Poland,Europe,Gdansk,,21752,2024-03-05,Enterprise
C01228,Michael Nguyen,B2C,Consumer,Netherlands,Europe,Amsterdam,,48743,2024-02-08,Consumer
C01229,Wei Singh,B2C,Consumer,United Arab Emirates,Middle East & Africa,Abu Dhabi,,78436,2025-10-14,Consumer
C01230,Beacon Merchants,B2B,Education,United States,North America,Columbus,FL,94709,2023-08-27,Enterprise
C01231,Anchor Trading Co.,B2B,Energy,Canada,North America,Montreal,,22207,2024-04-21,Mid-Market
C01232,Atlas Partners,B2B,Consumer Goods,Spain,Europe,Madrid,,14252,2023-03-07,Enterprise
C01233,Prime Retail Group,B2B,Government,Canada,North America,Vancouver,,84543,2023-06-27,Small Business
C01234,Beacon Commerce,B2B,Hospitality,Singapore,Asia Pacific,Singapore,,10380,2025-07-16,Enterprise
C01235,Global Ventures,B2B,Retail,Canada,North America,Toronto,,76097,2024-03-13,Small Business
C01236,Anchor Traders,B2B,Technology,United States,North America,Chicago,WA,71745,2023-09-21,Small Business
C01237,Quantum Solutions,B2B,Manufacturing,Mexico,North America,Monterrey,,50227,2023-06-19,Mid-Market
C01238,Robert Thomas,B2C,Consumer,Netherlands,Europe,Amsterdam,,83492,2024-03-22,Consumer
C01239,Marco Garcia,B2C,Consumer,United States,North America,Columbus,FL,97180,2023-06-07,Consumer
C01240,Bluewave Trading Co.,B2B,Technology,United States,North America,Newark,NJ,51805,2025-07-23,Enterprise
C01241,Robert Lewis,B2C,Consumer,Argentina,Latin America,Buenos Aires,,89800,2025-08-09,Consumer
C01242,Union Commerce,B2B,Automotive,United States,North America,Dallas,WA,25620,2025-07-14,Mid-Market
C01243,Vantage Import Export,B2B,Retail,United Kingdom,Europe,Birmingham,,67251,2025-05-09,Small Business
C01244,Meridian Solutions,B2B,Telecommunications,Canada,North America,Vancouver,,54097,2025-04-09,Mid-Market
C01245,Quantum Industries,B2B,Telecommunications,France,Europe,Marseille,,54620,2024-01-26,Mid-Market
C01246,Beacon Mart,B2B,Energy,Mexico,North America,Guadalajara,,97825,2024-04-19,Mid-Market
C01247,Nova Distribution,B2B,Hospitality,Japan,Asia Pacific,Tokyo,,31839,2024-10-24,Small Business
C01248,Mohammed Taylor,B2C,Consumer,Canada,North America,Toronto,,68288,2024-06-27,Consumer
C01249,Susan Singh,B2C,Consumer,Argentina,Latin America,Buenos Aires,,77894,2024-08-10,Consumer
C01250,Metro Enterprises,B2B,Consumer Goods,Chile,Latin America,Santiago,,36892,2024-03-10,Small Business
C01251,Redwood Partners,B2B,Construction,Canada,North America,Toronto,,39677,2023-09-29,Mid-Market
C01252,Skyline Logistics,B2B,Food & Beverage,United States,North America,Newark,WA,28411,2024-10-10,Enterprise
C01253,Marco Lee,B2C,Consumer,Canada,North America,Vancouver,,44500,2023-01-28,Consumer
C01254,Apex Networks,B2B,Government,Vietnam,Asia Pacific,Ho Chi Minh City,,30326,2024-10-12,Mid-Market
C01255,Anchor Logistics,B2B,Agriculture,Mexico,North America,Monterrey,,90005,2024-02-04,Small Business
C01256,Cascade Merchants,B2B,Consumer Goods,Colombia,Latin America,Medellin,,99914,2025-11-04,Mid-Market
C01257,Bluewave Commerce,B2B,Manufacturing,Australia,Asia Pacific,Melbourne,,64227,2024-07-14,Small Business
C01258,Ivan Sanchez,B2C,Consumer,Japan,Asia Pacific,Tokyo,,80079,2024-10-09,Consumer
C01259,Linda Harris,B2C,Consumer,Germany,Europe,Frankfurt,,62378,2023-08-21,Consumer
C01260,Pioneer Import Export,B2B,Government,Saudi Arabia,Middle East & Africa,Riyadh,,26754,2025-01-28,Mid-Market
C01261,Apex Mart,B2B,Healthcare,United States,North America,Chicago,NJ,57359,2023-10-02,Small Business
C01262,Cascade Industries,B2B,Agriculture,Poland,Europe,Gdansk,,87007,2023-05-31,Small Business
C01263,Meridian Merchants,B2B,Education,United States,North America,Columbus,TX,17456,2023-02-10,Mid-Market
C01264,Beacon Wholesale,B2B,Consumer Goods,South Africa,Middle East & Africa,Johannesburg,,92557,2023-03-31,Mid-Market
C01265,Apex Systems,B2B,Construction,France,Europe,Marseille,,34957,2023-04-08,Small Business
C01266,Meridian Retail Group,B2B,Hospitality,Japan,Asia Pacific,Tokyo,,72869,2025-09-09,Small Business
C01267,Thomas Miller,B2C,Consumer,Canada,North America,Toronto,,19277,2023-02-02,Consumer
C01268,Sterling Commerce,B2B,Healthcare,United Arab Emirates,Middle East & Africa,Dubai,,29181,2024-07-25,Small Business
C01269,Prime Networks,B2B,Government,Germany,Europe,Frankfurt,,32118,2024-05-04,Mid-Market
C01270,Quantum Trading Co.,B2B,Retail,United Kingdom,Europe,London,,77017,2024-12-18,Mid-Market
C01271,Beacon Enterprises,B2B,Telecommunications,United Arab Emirates,Middle East & Africa,Dubai,,16622,2024-10-30,Enterprise
C01272,Meridian Networks,B2B,Consumer Goods,United Kingdom,Europe,London,,27947,2025-06-06,Small Business
C01273,Anchor Solutions,B2B,Telecommunications,Netherlands,Europe,Amsterdam,,92191,2023-04-25,Enterprise
C01274,Pioneer Enterprises,B2B,Pharmaceuticals,Spain,Europe,Madrid,,26247,2024-01-15,Small Business
C01275,Metro Depot,B2B,Technology,Canada,North America,Montreal,,94939,2024-09-16,Enterprise
C01276,Joseph Perez,B2C,Consumer,United States,North America,Newark,GA,72542,2023-09-18,Consumer
C01277,Prime Trading Co.,B2B,Retail,United States,North America,Dallas,CA,63578,2023-06-04,Enterprise
C01278,Valentina Tran,B2C,Consumer,United States,North America,Columbus,NY,94590,2025-03-25,Consumer
C01279,Rahul Tanaka,B2C,Consumer,Brazil,Latin America,Rio de Janeiro,,97181,2025-03-31,Consumer
C01280,Cascade Retail Group,B2B,Consumer Goods,Poland,Europe,Warsaw,,81264,2024-09-18,Small Business
C01281,Silverline Import Export,B2B,Agriculture,United Kingdom,Europe,Birmingham,,87713,2025-09-08,Enterprise
C01282,Apex Distribution,B2B,Retail,Netherlands,Europe,Rotterdam,,37088,2024-05-16,Small Business
